"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7) - London","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Rapid Response","CLG291","Grade 7 (G7) - London","48197","57362","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Rapid Response","CLG291","Grade 7 (G7) - London","48197","57362","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Rapid Response","CLG291","Grade 7 (G7) - London","48197","57362","Digital Data and Technology Advisor","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Grade 7 (G7)","53132","62477","Digital Data and Technology Advisor","1.00","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO)","33210","38300","Digital Data and Technology Manager","1.00","Digital Data and Technology","Devolved Nations"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO) - London","30188","34826","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO) - London","33210","38300","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO) - London","33210","38300","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO)","30188","34826","Digital Data and Technology Manager","0.61","Digital Data and Technology","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO)","33210","38300","Digital Data and Technology Manager","0.50","Digital Data and Technology","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Higher Executive Officer (HEO)","30188","34826","Digital Data and Technology Manager","1.00","Digital Data and Technology","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO)","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","East of England"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","36337","42899","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO) - London","39598","46117","Digital Data and Technology Manager","1.00","Digital Data and Technology","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","CFO and Corporate","CLG291","Senior Executive Officer (SEO)","36337","42899","Digital Data and Technology Manager","1.00","Digital Data and Technology","North West"
