"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership, Talent & Change","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Rapid Response","CLG605","Grade 7 (G7)","49697","58862","G7 - Leadership,Talent","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Grade 7 (G7)","49697","58862","G7 - Housing Markets & Strategy","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG440","Grade 7 (G7)","49697","58862","G7 - Housing Performance","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG451","Grade 7 (G7)","49697","58862","G7 - Housing Strategy","0.60","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG528","Grade 7 (G7)","49697","58862","G7 - Private Rented Sector","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Grade 7 (G7)","49697","58862","G7 - Private Rented Sector","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG556","Grade 7 (G7)","49697","58862","G7 - Private Rented Sector","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Grade 7 (G7)","49697","58862","G7 - Climate Change","1.00","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Grade 7 (G7)","49697","58862","G7 - Design Quality","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG305","Grade 7 (G7)","49697","58862","G7 - Design Quality","1.00","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Grade 7 (G7)","49697","58862","G7 - Development Plans Implementation","0.84","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG566","Grade 7 (G7)","49697","58862","G7 - Planning - Development Plans","1.00","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Grade 7 (G7)","49697","58862","G7 - Planning - Infrastructure","1.00","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG466","Grade 7 (G7)","49697","58862","G7 - Planning Digital","0.80","Planning","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG252","Grade 7 (G7)","49697","58862","G7 - Regeneration","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG369","Grade 7 (G7)","49697","58862","G7 - Affordable Housing Reg & Investment","0.80","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG224","Grade 7 (G7)","49697","58862","G7 - Shielding","0.80","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Resettlements","CLG526","Grade 7 (G7)","49697","58862","G7 - Ukraine Humanitarian Taskforce","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG462","Grade 7 (G7)","49697","58862","G7 - Net Zero","1.00","Project Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Grade 7 (G7)","49697","58862","G7 - Remediation Policy & Delivery","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Grade 7 (G7)","49697","58862","G7 - Remediation Policy & Delivery","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Grade 7 (G7)","49697","58862","G7 - Energy Safe Materials","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG573","Grade 7 (G7)","49697","58862","G7 - Programme Director Team","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG514","Grade 7 (G7)","49697","58862","G7 - UK Devolution Strategy Division","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG268","Grade 7 (G7)","49697","58862","G7 - Data Analytics and Statistics","1.00","Statistics","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG217","Grade 7 (G7)","49697","58862","G7 - Housing and Planning Analysis","0.80","Statistics","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG516","Grade 7 (G7)","49697","58862","G7 - Insights Analysis","1.00","Statistics","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG330","Grade 7 (G7)","49697","58862","G7 - Safer & Greener Buildings Analysis","1.00","Statistics","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG397","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","0.61","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG499","Grade 7 (G7)","49697","58862","G7 - Finance and Performance","1.00","Finance","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG313","Grade 7 (G7)","49697","58862","G7 - Finance Reporting and Control","1.00","Finance","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","CFO and Corporate","CLG570","Grade 7 (G7)","49697","58862","G7 - Business Planning","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG561","Grade 7 (G7)","49697","58862","G7 - North West & Northern Powerhouse","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Local Government Strategy","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG271","Grade 7 (G7)","49697","58862","G7 - NE & Y&H Growth Delivery Team","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","0.80","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG486","Grade 7 (G7)","49697","58862","G7 - Service Delivery Division","1.00","Project Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG339","Grade 7 (G7)","49697","58862","G7 - Housing Deal","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG484","Grade 7 (G7)","49697","58862","G7 - LUF Delivery","0.80","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 7 (G7)","49697","58862","G7 - English Devolution & Institutions","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Levelling Up","CLG569","Grade 7 (G7)","49697","58862","G7 - English Devolution & Institutions","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Homelessness","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG321","Grade 7 (G7)","49697","58862","G7 - HRS","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG324","Grade 7 (G7)","49697","58862","G7 - Rough Sleeping Delivery","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG356","Grade 7 (G7)","49697","58862","G7 - COVID-19 Inquiry Unit","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 7 (G7)","49697","58862","G7 - LG Engagement","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG357","Grade 7 (G7)","49697","58862","G7 - LG Engagement","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG518","Grade 7 (G7)","49697","58862","G7 - Local Government Strategy","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 7 (G7)","49697","58862","G7 - LG Stewardship","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG427","Grade 7 (G7)","49697","58862","G7 - LG Stewardship","0.89","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG344","Grade 7 (G7)","49697","58862","G7 - Supporting Families - Policy","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG385","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Rec","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Recovery","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: North & Flood Recovery","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Local Govnmnt Resilience and Communities","CLG386","Grade 7 (G7)","49697","58862","G7 - Resilience: Southwest & West Midlands","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG488","Grade 7 (G7)","49697","58862","G7 - Housing Markets & Strategy","1.00","Policy","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG367","Grade 7 (G7)","49697","58862","G7 - Planning","1.00","Planning","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","DLUHC","Regeneration","CLG602","Grade 7 (G7)","49697","58862","G7 - Planning Policy and Reform","1.00","Planning","Yorkshire and the Humber"
